Značka,Model,Rok,Najeté km,Cena,Palivo,Převodovka,Výkon (kW)
Audi,A5,2025,99,1719000,Nafta,Automatická,150
Hyundai,Ioniq 5,2024,7080,1680000,Elektro,Automatická,478
Bmw,Ix,2023,11900,1799000,Elektro,Automatická,240
Mercedes Benz,Cle,2024,8000,1799000,Benzín,Automatická,190
Bmw,X4,2024,26000,1750000,Nafta,Automatická,250
Volvo,Xc90,2023,25377,1749000,Hybridní,Automatická,228
Mercedes Benz,Vito,2024,3550,1752029,Nafta,Automatická,140
Volvo,Xc90,2024,17736,1699000,Nafta,Automatická,173
Kia,Ev9,2024,28248,1680000,Elektro,Automatická,282
Hyundai,Ioniq 5,2025,15,1771890,Elektro,Automatická,478
Mercedes Benz,Tridy E,2024,17500,1669000,Hybridní,Automatická,230
Ford,Mustang,2024,1,1632894,Benzín,Automatická,328
Volkswagen,Touareg,2020,74000,1699900,Nafta,Automatická,310
Mercedes Benz,Glc,2023,21800,1779000,Hybridní,Automatická,230
Mercedes Benz,Gle,2023,30538,1799000,Nafta,Automatická,198
Dongfeng,Ostatni,2025,10,1674900,Hybridní,Automatická,390
Volkswagen,California,2025,10,1749999,Nafta,Automatická,110
Volkswagen,Touareg,2025,10,1699000,Nafta,Automatická,210
Jeep,Wrangler,2024,1,1719900,Benzín,Automatická,200
Mercedes Benz,Glc,2024,10000,1799000,Hybridní,Automatická,230
Jeep,Wrangler,2024,1,1673899,Benzín,Automatická,200
Audi,Rs Q3,2023,9500,1750000,Benzín,Automatická,294
Mercedes Benz,Vito,2023,15036,1699900,Nafta,Automatická,174
Audi,E Tron Gt,2021,21222,1720000,Elektro,Automatická,350
Audi,A6 Avant,2024,6000,1754900,Nafta,Automatická,150
Cupra,Formentor,2024,2500,1640000,Benzín,Automatická,287
Mercedes Benz,Tridy E,2024,8700,1649000,Hybridní,Automatická,230
Jeep,Wrangler,2024,1,1729899,Benzín,Automatická,200
Bmw,X6,2023,22100,1749000,Nafta,Automatická,210
Bmw,X3,2023,12000,1699000,Hybridní,Automatická,215
Mercedes Benz,Tridy E,2023,4270,1699000,Hybridní,Automatická,230
Jeep,Wrangler,2024,1,1689901,Benzín,Automatická,200
Mercedes Benz,Tridy V,2023,23587,1749900,Nafta,Automatická,174
Jeep,Wrangler,2025,0,1684400,Benzín,Automatická,200
Bmw,M4,2021,60560,1699000,Benzín,Automatická,375
Ds,9,2024,0,1633000,Benzín,Automatická,264
Land Rover,Range Rover Evoque,2025,15,1767152,Hybridní,Automatická,199
Bmw,Rada 2,2025,12,1620000,Benzín,Automatická,221
Dongfeng,Ostatni,2024,0,1669900,Hybridní,Automatická,390
Volkswagen,Multivan,2025,100,1798999,Nafta,Automatická,110
Bmw,Rada 3,2023,16109,1629000,Benzín,Automatická,285
Volvo,Xc90,2025,0,1759000,Hybridní,Automatická,335
Bmw,Rada 8,2022,43472,1689000,Nafta,Automatická,250
Volkswagen,Multivan,2025,0,1679000,Nafta,Automatická,110
Porsche,Macan,2022,84000,1699000,Benzín,Automatická,280
Mercedes Benz,Tridy E,2023,24400,1754500,Hybridní,Automatická,145
Jeep,Wrangler,2025,0,1638800,Benzín,Automatická,200
Bmw,X6,2020,67037,1699999,Nafta,Automatická,294
Bmw,X3,2024,10575,1779000,Benzín,Automatická,285
Audi,Q8,2023,16050,1624900,Benzín,Automatická,250
Volvo,Xc90,2024,26540,1699000,Nafta,Automatická,173
Mazda,Cx 80,2024,1,1619500,Nafta,Automatická,187
Land Rover,Range Rover Velar,2023,19000,1778700,Nafta,Automatická,221
Mercedes Benz,Glc,2023,22600,1644390,Hybridní,Automatická,145
Mazda,Cx 80,2024,5,1704490,Hybridní,Automatická,141
Mazda,Cx 80,2024,5,1666290,Nafta,Automatická,187
Mercedes Benz,Gle,2020,98617,1700000,Benzín,Automatická,320
Bmw,X3,2024,10400,1759000,Nafta,Automatická,210
Bmw,Rada 4,2024,25918,1699900,Benzín,Automatická,275
Toyota,Highlander,2024,0,1649000,Benzín,Manuální,140
Mercedes Benz,Glc,2023,7596,1720000,Nafta,Automatická,145
Mazda,Cx 80,2024,5,1718990,Nafta,Automatická,187
Mazda,Cx 80,2024,5,1671490,Hybridní,Automatická,241
Volvo,Xc90,2025,1,1740500,Hybridní,Automatická,335
Mercedes Benz,Tridy G,2016,117000,1699000,Nafta,Automatická,155
Mazda,Cx 80,2024,5,1719790,Hybridní,Automatická,141
Volkswagen,California,2025,10,1646000,Nafta,Automatická,110
Audi,Q7,2022,39100,1749000,Nafta,Automatická,219
Audi,A5,2025,0,1699000,Nafta,Automatická,150
Mazda,Cx 80,2024,0,1717490,Nafta,Automatická,187
Bmw,X5,2022,38300,1798000,Hybridní,Automatická,290
Mercedes Benz,Glc,2024,14614,1692790,Hybridní,Automatická,145
Bmw,Rada 4,2024,14824,1659900,Benzín,Automatická,275
Volvo,Xc90,2023,15000,1639000,Nafta,Automatická,173
Bmw,Rada 8,2021,62000,1699900,Benzín,Automatická,390
Volvo,Xc90,2025,0,1749000,Benzín,Automatická,184
Volkswagen,California,2025,10,1797000,Nafta,Automatická,110
Volkswagen,Touareg,2023,61348,1799000,Nafta,Automatická,210
Mazda,Cx 80,2025,0,1686990,Hybridní,Automatická,241
Volkswagen,Multivan,2024,13,1649000,Nafta,Automatická,110
Volkswagen,California,2025,10,1671000,Benzín,Automatická,150
Mercedes Benz,Tridy C,2024,10,1726670,Nafta,Automatická,147
Volkswagen,Touareg,2021,95000,1799000,Nafta,Automatická,210
Land Rover,Range Rover Evoque,2025,0,1729000,Nafta,Automatická,150
Dodge,Durango,2021,43016,1690000,Benzín,Automatická,268
Mazda,Cx 80,2025,302,1630000,Nafta,Automatická,187
Volkswagen,California,2025,0,1619000,Nafta,Automatická,110
Mercedes Benz,Tridy V,2023,25298,1777490,Nafta,Automatická,174
Audi,A5,2025,5,1647000,Benzín,Automatická,150
Audi,A5,2024,5000,1636080,Nafta,Automatická,150
Audi,Q5,2024,0,1629900,Nafta,Automatická,150
Bmw,Rada 3,2024,10,1650000,Hybridní,Automatická,215
Bmw,X6,2020,77000,1699900,Nafta,Automatická,294
Volvo,Xc90,2024,13300,1729000,Nafta,Automatická,183
Audi,Q5,2024,0,1649000,Nafta,Automatická,150
Mercedes Benz,Tridy V,2022,31257,1799000,Nafta,Automatická,174
Volkswagen,Touareg,2022,47000,1699000,Nafta,Automatická,210
Bmw,X2,2024,5,1760000,Benzín,Automatická,221
Land Rover,Defender,2024,7900,1759900,Nafta,Automatická,147
Toyota,Highlander,2024,10,1699000,Hybridní,Automatická,140
Mercedes Benz,Tridy C,2024,10,1675472,Nafta,Automatická,147
Mercedes Benz,Tridy E,2024,6700,1699000,Hybridní,Automatická,230
Bmw,X4,2023,24804,1719000,Nafta,Automatická,210
Mercedes Benz,Tridy E,2023,26000,1659000,Hybridní,Automatická,230
Jeep,Wrangler,2023,14,1739900,Hybridní,Automatická,280
Bmw,X7,2021,95000,1799000,Benzín,Automatická,390
Jeep,Wrangler,2025,14,1675000,Benzín,Automatická,200
Bmw,X6,2023,18990,1800000,Benzín,Automatická,245
Land Rover,Range Rover Velar,2023,26000,1780764,Nafta,Automatická,221
Mercedes Benz,Tridy V,2023,13897,1699900,Nafta,Automatická,140
Mazda,Cx 80,2024,0,1690990,Hybridní,Automatická,241
Volkswagen,Passat,2025,0,1646600,Nafta,Automatická,142
Land Rover,Range Rover Velar,2024,13965,1799000,Nafta,Automatická,221
Mazda,Cx 80,2024,0,1719290,Hybridní,Automatická,241
Alfa Romeo,4C,2017,24500,1799000,Benzín,Automatická,177
Audi,Q5,2024,0,1799900,Nafta,Automatická,150
Mercedes Benz,Tridy V,2023,20219,1799900,Nafta,Automatická,174
Bmw,Rada 5,2023,17909,1699000,Nafta,Automatická,145
Jeep,Wrangler,2024,14,1699900,Benzín,Automatická,200
Bmw,M5,2018,70891,1649000,Benzín,Automatická,460
Audi,Q7,2022,36470,1729000,Benzín,Automatická,250
Lexus,Rx 350H,2024,0,1629000,Hybridní,Automatická,183
Volkswagen,Caravelle,2023,42297,1659900,Nafta,Automatická,110
Audi,Q7,2023,28710,1779000,Nafta,Automatická,210
Audi,A6 Allroad,2023,33102,1654900,Nafta,Automatická,210
Alfa Romeo,Stelvio,2025,1,1617300,Benzín,Automatická,206
Mercedes Benz,Tridy C,2024,11000,1657700,Hybridní,Automatická,145
Bmw,M2,2024,16000,1659001,Benzín,Automatická,338
Bmw,X4,2023,34000,1695000,Nafta,Automatická,210
Audi,A5,2024,10,1749000,Nafta,Automatická,150
Audi,Q7,2022,17550,1679000,Nafta,Automatická,210
Audi,Q8,2023,22000,1788888,Nafta,Automatická,210
Mercedes Benz,Tridy V,2023,29000,1798997,Nafta,Automatická,174
Land Rover,Defender,2021,6800,1625000,Nafta,Automatická,183
Land Rover,Range Rover Velar,2025,0,1648000,Nafta,Automatická,150
Hyundai,Santa Fe,2024,0,1639890,Hybridní,Automatická,158
Bmw,X5,2023,33300,1798000,Nafta,Automatická,210
Alfa Romeo,Giulia,2022,20000,1718800,Benzín,Automatická,375
Jeep,Wrangler,2024,10,1600900,Benzín,Automatická,200
Mercedes Benz,Gle,2021,102200,1632290,Benzín,Automatická,320
Porsche,911,2009,116923,1690000,Benzín,Automatická,283
Bmw,Rada 5,2024,8,1706654,Nafta,Automatická,145
Volvo,Xc90,2024,15000,1629000,Nafta,Automatická,173
Bmw,X4,2023,8392,1739900,Nafta,Automatická,250
Audi,A6 Avant,2024,19800,1640000,Nafta,Automatická,210
Mazda,Cx 80,2025,0,1723290,Hybridní,Automatická,241
Mazda,Cx 80,2024,0,1745790,Nafta,Automatická,187
Volvo,Xc90,2025,8,1692690,Benzín,Automatická,184
Volvo,Xc90,2025,1,1767000,Benzín,Automatická,184
Chrysler,Pacifica,2024,44,1777490,Benzín,Automatická,214
Audi,Q8,2023,60000,1695000,Nafta,Automatická,210
Land Rover,Range Rover Velar,2023,28000,1799000,Nafta,Automatická,221
Mercedes Benz,Tridy C,2016,23689,1754500,Benzín,Automatická,350
Mercedes Benz,Tridy V,2024,41000,1699000,Nafta,Automatická,174
Mercedes Benz,Tridy V,2023,24000,1749000,Nafta,Automatická,174
Bmw,X1,2024,7000,1624000,Nafta,Automatická,155
Volvo,V90,2024,0,1639000,Hybridní,Automatická,293
Mercedes Benz,Tridy S,2015,98900,1790000,Benzín,Automatická,430
Mercedes Benz,Tridy E,2023,27014,1749000,Benzín,Automatická,270
Ford,Mustang,2023,0,1691800,Benzín,Automatická,328
Bmw,Rada 5,2023,13562,1699000,Nafta,Automatická,145
Mercedes Benz,Tridy C,2017,70500,1750000,Benzín,Automatická,375
Mercedes Benz,Tridy E,2018,88970,1699000,Benzín,Automatická,450
Audi,Q8,2021,24000,1780000,Nafta,Automatická,210
Bentley,Mulsanne,2011,121200,1750000,Benzín,Automatická,377
Audi,A5,2024,5,1740000,Nafta,Automatická,150
Mercedes Benz,Eqs,2021,55000,1629000,Elektro,Automatická,245
Volkswagen,Caravelle,2024,22245,1735000,Nafta,Automatická,150
Volvo,Xc90,2024,14000,1699000,Nafta,Automatická,173
Bmw,X4,2023,14723,1699900,Benzín,Automatická,265
Bmw,Rada 8,2021,24000,1799000,Benzín,Automatická,390
Mercedes Benz,Sprinter,2021,98500,1692790,Nafta,Automatická,140
Mercedes Benz,Amg Gt,2019,78000,1695000,Benzín,Automatická,270
Mercedes Benz,Vito,2024,12,1799000,Nafta,Automatická,174
Audi,A5,2024,5,1760000,Nafta,Automatická,150
Volvo,Xc90,2024,16800,1649000,Nafta,Automatická,173
Mercedes Benz,Tridy E,2022,61812,1699000,Benzín,Automatická,320
Mercedes Benz,Tridy C,2024,10,1718351,Nafta,Automatická,147
Jeep,Grand Cherokee,2024,2456,1692790,Benzín,Automatická,218
Volvo,Xc90,2025,0,1619919,Benzín,Automatická,184
Bmw,X3,2023,27565,1619000,Nafta,Automatická,210
Lexus,Rx 500H,2023,18058,1799000,Hybridní,Automatická,200
Porsche,911,2009,30800,1799999,Benzín,Manuální,239
Audi,Q5,2024,92,1780000,Nafta,Automatická,210
Volkswagen,Touareg,2022,76164,1718790,Nafta,Automatická,210
Skoda,Enyaq Iv,2025,5,1690201,Elektro,Automatická,220
Volvo,Xc90,2024,8,1689000,Nafta,Automatická,173
Bmw,X1,2024,21,1600000,Benzín,Automatická,160
Volvo,Xc90,2024,0,1689000,Benzín,Automatická,184
Ford,F 150,2021,20504,1632290,Benzín,Automatická,298
Volvo,Xc90,2024,0,1629000,Nafta,Automatická,173
Audi,Q5,2024,0,1639000,Nafta,Automatická,150
Bmw,X3,2023,19313,1699000,Nafta,Automatická,210
Ford,Mustang,2024,100,1699000,Benzín,Automatická,328
Mercedes Benz,Glc,2023,27600,1759000,Hybridní,Automatická,245
Bmw,X4,2023,8995,1759900,Benzín,Automatická,265
Volvo,V90,2024,0,1699000,Hybridní,Automatická,293
Bmw,Ix,2023,17795,1799000,Elektro,Automatická,240
Audi,Q5,2024,10,1690000,Benzín,Automatická,220
Kia,Ev9,2024,3500,1629980,Elektro,Manuální,283
Audi,Q7,2023,46784,1789000,Benzín,Automatická,250
Mercedes Benz,Tridy V,2023,11500,1639000,Nafta,Automatická,174
Mercedes Benz,Gle,2021,107000,1699999,Nafta,Automatická,200
Volvo,Xc90,2025,71,1692690,Benzín,Automatická,184
Bmw,X5,2021,62300,1629000,Nafta,Automatická,210
Porsche,911,1983,179000,1600000,Benzín,Manuální,150
Bmw,Rada 4,2023,31000,1649000,Benzín,Automatická,285
Volvo,Xc90,2024,0,1799000,Benzín,Automatická,184
Toyota,Highlander,2023,10,1689750,Benzín,Automatická,182
Mercedes Benz,Tridy V,2019,67000,1670000,Nafta,Automatická,176
Bmw,X3,2024,6000,1799000,Nafta,Automatická,145
Ford,Mustang,2024,100,1679000,Benzín,Manuální,334
Volvo,Xc90,2024,5,1649000,Nafta,Automatická,183
Bmw,Rada 5,2024,8000,1608000,Hybridní,Automatická,220
Mercedes Benz,Cls,2021,60100,1780000,Benzín,Automatická,320
Mercedes Benz,Glc,2023,26500,1638999,Nafta,Automatická,145
Volkswagen,Caravelle,2023,27930,1639900,Nafta,Automatická,110
Audi,Sq8,2021,115000,1754500,Nafta,Automatická,320
Mercedes Benz,Amg Gt,2020,101000,1650000,Benzín,Automatická,320
Bmw,Rada 4,2023,30000,1749000,Benzín,Automatická,275
Renault,Megane,2020,5556,1625000,Benzín,Manuální,221
Mercedes Benz,Gle,2020,87000,1799000,Nafta,Automatická,243
Jeep,Wrangler,2024,10,1611000,Benzín,Automatická,200
Volvo,Xc90,2023,33000,1699000,Nafta,Automatická,173
Mercedes Benz,Vito,2024,8,1683405,Nafta,Automatická,140
Audi,A6,2024,10,1753900,Nafta,Automatická,180
Bmw,X1,2024,13,1615000,Benzín,Automatická,160
Mercedes Benz,Tridy C,2024,10,1754651,Nafta,Automatická,147
Lexus,Rx 450H ,2023,16169,1769900,Hybridní,Automatická,136
Bmw,X1,2024,9900,1639000,Hybridní,Automatická,240
Volkswagen,Multivan,2022,41614,1699900,Nafta,Automatická,150
Bmw,Rada 4,2024,4000,1799000,Nafta,Automatická,210
Audi,Q7,2023,11050,1799000,Nafta,Automatická,210
Dongfeng,Ostatni,2024,0,1674900,Hybridní,Automatická,390
Bmw,X5,2021,61000,1699900,Hybridní,Automatická,290
Mercedes Benz,Tridy C,2023,34600,1699000,Benzín,Automatická,300
Ford,Bronco,2022,2200,1660000,Benzín,Automatická,228
Mercedes Benz,Tridy C,2024,13,1730149,Nafta,Automatická,147
Bmw,X5,2021,49000,1699000,Nafta,Automatická,210
Jeep,Wrangler,2024,0,1643000,Benzín,Automatická,200
Land Rover,Range Rover Velar,2025,1000,1787316,Nafta,Automatická,150
Bmw,Rada 5,2023,25000,1659000,Nafta,Automatická,145
Ford,Mustang,2024,1,1692790,Benzín,Automatická,357
Toyota,Hilux,2022,12950,1640000,Benzín,Manuální,175
Bentley,Continental Flying Spur,2015,105000,1690000,Benzín,Automatická,460
Audi,A5,2023,11571,1649000,Benzín,Automatická,195
Mercedes Benz,Tridy C,2024,0,1704115,Hybridní,Automatická,145
Mercedes Benz,Tridy C,2024,10,1754652,Nafta,Automatická,147
Bmw,I4,2023,5928,1799000,Elektro,Automatická,400
Bmw,X4,2023,21000,1629000,Nafta,Automatická,250
Bmw,Rada 5,2023,32000,1600000,Nafta,Automatická,140
Jeep,Wrangler,2025,0,1644400,Benzín,Automatická,200
Mercedes Benz,Amg Gt,2019,144154,1649000,Benzín,Automatická,270
Toyota,Highlander,2024,1,1746000,Hybridní,Automatická,183
Bmw,Rada 5,2023,9000,1650000,Nafta,Automatická,140
Bmw,X3,2023,25000,1699000,Nafta,Automatická,250
Bmw,X5,2019,75055,1699000,Nafta,Automatická,294
Jeep,Wrangler,2025,0,1698800,Benzín,Automatická,200
Volkswagen,California,2020,123822,1650000,Nafta,Automatická,146
Lexus,Nx 350H,2024,2,1621850,Hybridní,Automatická,179
Bmw,X4,2023,18606,1719000,Nafta,Automatická,210
Volvo,Xc60,2025,0,1699000,Hybridní,Automatická,186
Jeep,Wrangler,2024,10,1653000,Benzín,Automatická,200
Bmw,Ix2,2023,0,1799000,Elektro,Automatická,230
Bmw,Rada 5,2024,18666,1659000,Nafta,Automatická,145
Porsche,Panamera,2017,175500,1799999,Benzín,Automatická,404
Bmw,Rada 7,2022,53800,1648000,Nafta,Automatická,210
Bmw,Rada 5,2024,22700,1675000,Nafta,Automatická,250
Bmw,Rada 5,2024,0,1699000,Nafta,Automatická,145
Bmw,Rada 8,2019,48000,1699000,Benzín,Automatická,250
Bmw,X4,2023,19995,1689000,Nafta,Automatická,210
Bmw,X3,2024,1150,1750000,Benzín,Automatická,375
Jeep,Wrangler,2025,4500,1668800,Benzín,Automatická,200
Infiniti,Fx50,2014,45000,1690000,Benzín,Automatická,309
Jeep,Wrangler,2025,0,1658800,Benzín,Automatická,200
Volvo,Xc90,2025,8,1670715,Benzín,Automatická,184
Mercedes Benz,Tridy C,2024,10,1655187,Nafta,Automatická,147
Bmw,X3,2023,18000,1649000,Nafta,Automatická,250
Jeep,Wrangler,2025,0,1758800,Benzín,Automatická,200
Bmw,I4,2022,6000,1690000,Elektro,Automatická,400
Bmw,X3,2023,358000,1798000,Hybridní,Automatická,215
Bmw,X3,2023,29009,1619000,Nafta,Automatická,210
Audi,Ostatni,2022,22490,1690000,Benzín,Automatická,294
Jeep,Wrangler,2025,0,1728800,Benzín,Automatická,200
Chrysler,Pacifica,2022,36700,1728800,Benzín,Automatická,211
Bmw,Rada 5,2023,24000,1699000,Hybridní,Automatická,215
Land Rover,Range Rover,2020,99000,1649000,Nafta,Automatická,250
Jaguar,F Pace,2024,13211,1649000,Nafta,Automatická,221
Bmw,Rada 5,2024,36900,1749000,Nafta,Automatická,145
Bmw,I5,2024,1,1649000,Elektro,Automatická,250
Audi,A6,2023,8000,1668000,Nafta,Automatická,210
Land Rover,Range Rover Evoque,2025,0,1699000,Nafta,Automatická,147
Land Rover,Range Rover Velar,2024,15827,1699000,Nafta,Automatická,221
Bmw,X4,2023,30000,1749000,Benzín,Automatická,180
Bmw,X4,2023,29646,1639000,Nafta,Automatická,210
Bmw,Rada 5,2024,15000,1729000,Nafta,Automatická,140
Mercedes Benz,Eqe,2022,19106,1790000,Elektro,Automatická,350
Bmw,Rada 5,2023,25400,1629000,Nafta,Automatická,250
Bmw,Rada 5,2024,18000,1799000,Nafta,Automatická,145
Volvo,Xc90,2022,38000,1649000,Nafta,Automatická,173
Volkswagen,Caravelle,2023,24500,1649900,Nafta,Automatická,150
Lexus,Rx 500H,2023,18622,1799000,Hybridní,Automatická,200
Land Rover,Range Rover,2021,79000,1679000,Nafta,Automatická,183
Alfa Romeo,Stelvio,2024,5,1617300,Benzín,Automatická,206
Ferrari,Mondial,1992,55840,1750000,Benzín,Manuální,214
Audi,Q7,2021,61000,1799000,Benzín,Automatická,250
Mercedes Benz,Gle,2023,27001,1657700,Hybridní,Automatická,155
Lexus,Nx 450H ,2024,2,1695200,Hybridní,Automatická,227
Audi,Sq7,2020,117000,1675000,Nafta,Automatická,320
Toyota,Highlander,2023,13,1657700,Hybridní,Automatická,182
Porsche,Panamera,2016,133000,1790000,Nafta,Automatická,310
Land Rover,Discovery Sport,2024,0,1619000,Nafta,Automatická,150
Ford,Mustang,2024,5313,1754500,Benzín,Automatická,357
Mercedes Benz,Gls,2021,68916,1799000,Nafta,Automatická,243
Lexus,Es 300H,2024,2,1729800,Hybridní,Automatická,160
Bmw,Rada 5,2024,28386,1649000,Nafta,Automatická,145
Bmw,Rada 4,2023,24000,1649000,Benzín,Automatická,275
Bmw,Rada 7,2022,26000,1754500,Nafta,Automatická,250
Jeep,Wrangler,2024,10,1704434,Benzín,Automatická,200
Land Rover,Discovery,2025,0,1798000,Nafta,Automatická,184
Bmw,X3,2023,26199,1678000,Nafta,Automatická,210
Land Rover,Range Rover Velar,2024,0,1649000,Nafta,Automatická,150
Jeep,Wrangler,2024,5,1660660,Benzín,Automatická,200
Jeep,Wrangler,2024,5,1704434,Benzín,Automatická,200
Bmw,Rada 3,2023,33000,1749000,Nafta,Automatická,210
Mercedes Benz,Tridy E,2023,19663,1692790,Benzín,Automatická,320
Mercedes Benz,Tridy E,2024,17000,1753290,Hybridní,Automatická,145
Volvo,Xc90,2023,13000,1668000,Hybridní,Automatická,335
Jeep,Wrangler,2024,5,1661434,Benzín,Automatická,200
Bmw,Rada 5,2024,25000,1698000,Nafta,Automatická,140
Mercedes Benz,Tridy V,2022,30901,1749000,Nafta,Automatická,174
Audi,Rs3,2023,22,1696000,Benzín,Automatická,294
Jaguar,F Type,2018,45918,1750000,Benzín,Automatická,405
Mercedes Benz,Gls,2018,81045,1648000,Nafta,Automatická,190
Volkswagen,Multivan,2023,45000,1649900,Hybridní,Automatická,110
Jeep,Wrangler,2024,5,1713894,Benzín,Automatická,200
Bmw,Rada 5,2022,48000,1649000,Benzín,Automatická,390
Bmw,Ix,2022,33000,1749000,Elektro,Automatická,240
Kia,Ev9,2025,5,1682980,Elektro,Automatická,150
Mercedes Benz,Tridy S,2009,76879,1633500,Benzín,Automatická,450
Jeep,Grand Cherokee,2023,10,1663750,Benzín,Automatická,219
Kia,Ev6,2023,0,1679000,Elektro,Automatická,430
Bmw,X3,2022,27000,1689000,Benzín,Automatická,265
Bmw,Rada 5,2023,43000,1650000,Nafta,Automatická,140
Bmw,Rada 5,2023,28000,1629000,Nafta,Automatická,140
Volkswagen,Id5,2023,30,1649000,Elektro,Automatická,150
Audi,Q8,2022,25000,1790000,Benzín,Automatická,250
Jeep,Wrangler,2023,1,1699900,Hybridní,Automatická,280
Bmw,X6,2020,140000,1699999,Nafta,Automatická,250
Bmw,Rada 5,2024,15000,1799000,Hybridní,Automatická,215
Bmw,Rada 5,2024,15000,1699000,Nafta,Automatická,140
Audi,Rs3,2021,4430,1790000,Benzín,Automatická,294
Bmw,X5,2021,36000,1800000,Hybridní,Automatická,290
Land Rover,Range Rover,2019,63593,1799000,Benzín,Automatická,386
Bmw,Rada 4,2021,10721,1749990,Benzín,Automatická,275
Land Rover,Discovery,2023,34423,1649000,Nafta,Automatická,183
Audi,Rs5,2020,80000,1649900,Benzín,Automatická,331
Mercedes Benz,Tridy C,2023,14960,1650976,Nafta,Automatická,147
Mercedes Benz,Tridy V,2021,48300,1690000,Nafta,Automatická,174
Jeep,Wrangler,2023,8300,1639000,Hybridní,Automatická,280
Mercedes Benz,Tridy G,2017,116000,1699000,Benzín,Automatická,310
Bmw,Rada 5,2024,19000,1699000,Nafta,Automatická,140
Lexus,Nx 350H,2023,2500,1780000,Hybridní,Automatická,179
Dodge,Ram,2024,10,1668590,LPG + benzín,Automatická,295
Volkswagen,Idbuzz,2022,51000,1784055,Elektro,Automatická,150
Bmw,Rada 5,2020,30650,1699000,Nafta,Automatická,250
Audi,Rs3,2023,10,1747000,Benzín,Automatická,294
Ford,F 150,2021,250,1699000,Benzín,Automatická,295
Toyota,Land Cruiser,2024,25,1744464,Benzín,Manuální,167
Jeep,Wrangler,2023,25,1739900,Hybridní,Automatická,280
Bmw,Rada 8,2019,50000,1699900,Nafta,Automatická,235
Audi,Q5,2022,50000,1664186,Nafta,Automatická,150
Toyota,Hilux,2025,27,1742400,Benzín,Automatická,170
Land Rover,Range Rover Velar,2022,10,1666000,Benzín,Automatická,184
Mercedes Benz,Tridy V,2022,27000,1754500,Nafta,Automatická,174
Mercedes Benz,Tridy E,2020,69418,1699990,Benzín,Automatická,450
Land Rover,Defender,2025,10,1799000,Nafta,Automatická,147
Audi,A6,2022,15400,1668000,Nafta,Automatická,210
Alfa Romeo,Giulia,2019,14900,1669000,Benzín,Automatická,375
Honda,Cr V,2021,230,1699000,Benzín,Automatická,209
Audi,A6 Avant,2020,61500,1750000,Nafta,Automatická,210
Mercedes Benz,Tridy E,2021,31000,1750000,Hybridní,Automatická,320
Audi,Sq7,2019,108700,1699990,Nafta,Automatická,320
Honda,Pilot,2021,120,1649900,Benzín,Automatická,209
Bmw,X5,2022,56000,1639000,Nafta,Automatická,250
Audi,A8,2010,5246,1658000,Nafta,Automatická,258
Dodge,Ram,2024,10,1681900,LPG + benzín,Automatická,295
Volkswagen,Grand California,2023,1200,1769000,Nafta,Automatická,130
Volkswagen,California,2018,79000,1699000,Nafta,Automatická,110
Mercedes Benz,Tridy G,2017,112000,1769999,Nafta,Automatická,180
Jaguar,F Pace,2021,49000,1730000,Benzín,Automatická,294
Bmw,X5,2021,56409,1899000,Benzín,Automatická,245
Mercedes Benz,Tridy E,2023,41495,1827100,Hybridní,Automatická,145
Mercedes Benz,Tridy V,2023,17590,1949000,Nafta,Automatická,174
Mercedes Benz,Gle,2022,35559,1949000,Hybridní,Automatická,143
Land Rover,Discovery,2024,17500,1980000,Nafta,Automatická,221
Mercedes Benz,200,2024,4998,1999000,Benzín,Automatická,150
Jeep,Wrangler,2025,1,1958800,Hybridní,Automatická,200
Mercedes Benz,Gle,2022,44063,1934790,Nafta,Automatická,243
Audi,Rs6,2020,120906,1999000,Benzín,Automatická,441
Mercedes Benz,Gle,2023,62124,1995290,Hybridní,Automatická,145
Volkswagen,California,2022,33000,1880000,Nafta,Automatická,150
Porsche,Taycan,2023,41007,1899000,Elektro,Automatická,420
Mercedes Benz,Tridy G,2014,215000,1959999,Nafta,Automatická,160
Audi,Rs3,2025,19,1899000,Benzín,Automatická,294
Audi,E Tron Gt,2021,13861,1899000,Elektro,Automatická,440
Bmw,M3,2022,51635,1999000,Benzín,Automatická,375
Audi,A6,2025,13,1899000,Nafta,Automatická,210
Jeep,Wrangler,2025,1,1928800,Hybridní,Automatická,200
Lotus,Ostatni,2017,54048,1999000,Benzín,Manuální,298
Dodge,Ram,2024,20000,1936000,Benzín,Automatická,295
Jeep,Grand Cherokee,2022,22500,1934790,Benzín,Automatická,262
Dodge,Ram,2025,56,1813790,Benzín,Automatická,310
Dodge,Ram,2024,12,1998920,Benzín,Automatická,295
Audi,Sq7,2020,92300,1949900,Nafta,Automatická,320
Chevrolet,Camaro,2024,35,1887600,Benzín,Automatická,333
Chrysler,Pacifica,2024,61,1948100,Benzín,Automatická,216
Dodge,Durango,2024,47,1984400,Benzín,Automatická,268
Chrysler,Pacifica,2024,16,1813790,Benzín,Automatická,216
Ford,Ranger,2025,0,1857330,Nafta,Automatická,176
Audi,Q8,2022,33500,1990000,Benzín,Automatická,250
Chrysler,Pacifica,2024,51,1899700,Benzín,Automatická,216
Ford,Mustang,2025,10,1881760,Benzín,Automatická,334
Audi,A6 Avant,2025,1,1899900,Nafta,Automatická,210
Dodge,Ram,2025,4500,1934790,Benzín,Automatická,310
Dodge,Challenger,2024,10,1874290,Benzín,Automatická,362
